NO2,PM10,PM25,CO,SO2,OZONE,NOX,AQI,updatedAt,postalCode,lat,lng
16.1167,102.6563608,43.7292713,0.479787096,6.79389313,9.811234652,41.9903609,123,"Aug 02, 2019 1:22:19",110037,28.5449,77.1281
16.6569,79.07648692,26.31666701,0.4038250148,NULL,6.752770025,48.24832916,83,"Aug 01, 2019 22:51:52",110037,28.5255,77.1385
NULL,79,41,NULL,NULL,5.95,NULL,115,"Aug 01, 2019 22:51:52",110037,28.5256,77.0796
16.6569,92.23936549,31.55945527,0.4038250148,NULL,9.260457069,48.24832916,91,"Aug 01, 2019 22:51:52",110037,28.5562,77.1
16.6569,92.23936549,31.55945527,0.4038250148,NULL,9.260457069,48.24832916,90,"Aug 01, 2019 22:51:52",110037,28.5562,77.1
NULL,86,57,NULL,NULL,10.55,NULL,152,"Aug 01, 2019 22:51:52",110037,28.4764,76.8058
NULL,79,41,NULL,NULL,5.95,NULL,115,"Aug 01, 2019 22:51:52",110037,28.5342,77.0874
16.6569,92.76575914,27.70423633,0.4038250148,NULL,9.73042276,48.24832916,88,"Aug 01, 2019 22:51:52",110037,28.5449,77.1281
15.0502,89.90992837,34.14897037,0.4911826888,2.519083969,6.001169283,34.55390962,93,"Aug 01, 2019 22:22:24",110037,28.5255,77.1385
15.7979,70,51,0.4,5.801526718,2.95,20.4,135,"Aug 01, 2019 22:22:24",110037,28.5256,77.0796
16.4837,110.3004523,41.65283034,0.402235793,5.801526718,7.051059699,41.43542824,114,"Aug 01, 2019 22:22:24",110037,28.5562,77.1
16.4837,110.3004523,41.65283034,0.402235793,5.801526718,7.051059699,41.43542824,116,"Aug 01, 2019 22:22:24",110037,28.5562,77.1
14.3617,41,27,0.7,4.27480916,6.65,15.8,86,"Aug 01, 2019 22:22:24",110037,28.4764,76.8058
15.7979,70,51,0.4,5.801526718,2.95,20.4,136,"Aug 01, 2019 22:22:24",110037,28.5342,77.0874
16.5081,117.2437675,37.11631349,0.4609973639,6.79389313,8.033571174,45.30426237,104,"Aug 01, 2019 22:22:24",110037,28.5449,77.1281
19.4981,79.17187964,30.53949671,0.5313507801,2.404580153,10.36833477,39.78610648,89,"Aug 01, 2019 20:52:34",110037,28.5255,77.1385
20.8511,105,42,0.6,5.648854962,NULL,26.6,116,"Aug 01, 2019 20:52:34",110037,28.5256,77.0796
17.6799,104.574882,35.06825432,0.4486857004,5.648854962,10.36833477,41.80573707,95,"Aug 01, 2019 20:52:34",110037,28.5562,77.1
17.6799,104.574882,35.06825432,0.4486857004,5.648854962,10.36833477,41.80573707,96,"Aug 01, 2019 20:52:34",110037,28.5562,77.1
17.5,85,36,0.9,4.312977099,NULL,19.1,105,"Aug 01, 2019 20:52:34",110037,28.4764,76.8058
20.8511,105,42,0.6,5.648854962,NULL,26.6,113,"Aug 01, 2019 20:52:34",110037,28.5342,77.0874
17.0261,99.12529749,31.47734871,0.4769927184,3.969465649,10.36833477,44.59997737,88,"Aug 01, 2019 20:52:34",110037,28.5449,77.1281
18.6062,67.66026037,21.22290404,0.4001597279,1.832061069,14.03046375,35.65732646,72,"Aug 01, 2019 16:50:33",110037,28.5255,77.1385
22.6596,217,31,1.5,7.786259542,11.6,32.6,134,"Aug 01, 2019 16:50:33",110037,28.5256,77.0796
18.0134,120.4445287,22.73153735,0.5699087309,7.786259542,12.21552763,42.47177642,80,"Aug 01, 2019 16:50:33",110037,28.5562,77.1
18.0134,120.4445287,22.73153735,0.5699087309,7.786259542,12.21552763,42.47177642,82,"Aug 01, 2019 16:50:33",110037,28.5562,77.1
10.8511,45,14,0.8,3.854961832,28.35,11.9,52,"Aug 01, 2019 16:50:33",110037,28.4764,76.8058
22.6596,217,31,1.5,7.786259542,11.6,32.6,136,"Aug 01, 2019 16:50:33",110037,28.5342,77.0874
17.1354,82.16572916,18.99214854,0.3271197639,6.374045802,11.61446425,43.67157204,67,"Aug 01, 2019 16:50:33",110037,28.5449,77.1281
17.8535,85.01902975,36.81929193,0.6114615276,1.679389313,13.95525882,35.7662872,102,"Aug 01, 2019 15:22:14",110037,28.5255,77.1385
26.8617,224,48,1.5,8.511450382,7.65,35.3,131,"Aug 01, 2019 15:22:14",110037,28.5256,77.0796
19.2571,140.669176,43.23303869,0.6727054789,8.511450382,10.74852429,44.28227644,117,"Aug 01, 2019 15:22:14",110037,28.5562,77.1
19.2571,140.669176,43.23303869,0.6727054789,8.511450382,10.74852429,44.28227644,118,"Aug 01, 2019 15:22:14",110037,28.5562,77.1
14.2553,53,14,0.8,5.152671756,20.5,15.6,53,"Aug 01, 2019 15:22:14",110037,28.4764,76.8058
26.8617,224,48,1.5,8.511450382,7.65,35.3,134,"Aug 01, 2019 15:22:14",110037,28.5342,77.0874
17.7923,105.8297575,38.55521691,0.4969593413,5.916030534,10.87903355,46.26206931,111,"Aug 01, 2019 15:22:14",110037,28.5449,77.1281
12.6866,65.70315597,33.97237719,0.3088980572,2.557251908,24.34932813,29.09503696,94,"Aug 01, 2019 10:22:16",110037,28.5255,77.1385
8.82979,295,35,1.1,4.885496183,37.6,12.5,168,"Aug 01, 2019 10:22:16",110037,28.5256,77.0796
14.2301,131.1689816,34.22598417,0.4027159027,4.885496183,19.80008117,35.83720546,94,"Aug 01, 2019 10:22:16",110037,28.5562,77.1
14.2301,131.1689816,34.22598417,0.4027159027,4.885496183,19.80008117,35.83720546,93,"Aug 01, 2019 10:22:16",110037,28.5562,77.1
9.25532,46,25,0.7,3.740458015,44.55,10.1,79,"Aug 01, 2019 10:22:16",110037,28.4764,76.8058
8.82979,295,35,1.1,4.885496183,37.6,12.5,167,"Aug 01, 2019 10:22:16",110037,28.5342,77.0874
15.9029,73.71518761,33.2560149,0.2527555479,4.503816794,13.60457299,40.75741045,91,"Aug 01, 2019 10:22:16",110037,28.5449,77.1281
12.7093,48.00956005,29.10688592,0.3510930717,1.183206107,20.04186137,28.73438413,84,"Aug 01, 2019 9:27:47",110037,28.5255,77.1385
6.91489,296,56,0.9,4.541984733,32.1,10,168,"Aug 01, 2019 9:27:47",110037,28.5256,77.0796
13.63,107.8231014,35.04503931,0.4661638163,4.541984733,18.10074522,34.51973426,98,"Aug 01, 2019 9:27:47",110037,28.5562,77.1
13.63,107.8231014,35.04503931,0.4661638163,4.541984733,18.10074522,34.51973426,98,"Aug 01, 2019 9:27:47",110037,28.5562,77.1
10.4787,58,22,0.8,3.778625954,38,12,74,"Aug 01, 2019 9:27:47",110037,28.4764,76.8058
6.91489,296,56,0.9,4.541984733,32.1,10,167,"Aug 01, 2019 9:27:47",110037,28.5342,77.0874
15.8615,44.37427377,28.55618524,0.380118365,5.381679389,12.65904658,39.98939552,84,"Aug 01, 2019 9:27:47",110037,28.5449,77.1281
14.3575,74.61461513,39.64415423,0.460152963,0.7633587786,16.06396985,31.31576098,113,"Aug 01, 2019 5:22:02",110037,28.5255,77.1385
8.24468,301,52,1.1,4.312977099,24.6,11.8,178,"Aug 01, 2019 5:22:02",110037,28.5256,77.0796
14.1142,141.6509177,49.24794433,0.5448216244,4.312977099,14.49417273,35.86945637,136,"Aug 01, 2019 5:22:02",110037,28.5562,77.1
14.1142,141.6509177,49.24794433,0.5448216244,4.312977099,14.49417273,35.86945637,135,"Aug 01, 2019 5:22:02",110037,28.5562,77.1
10.1596,67,27,0.8,3.893129771,29.4,11.4,86,"Aug 01, 2019 5:22:02",110037,28.4764,76.8058
8.24468,301,52,1.1,4.312977099,24.6,11.8,177,"Aug 01, 2019 5:22:02",110037,28.5342,77.0874
16.3206,82.98660147,46.60265911,0.4347096151,5.229007634,10.4953405,41.54140184,125,"Aug 01, 2019 5:22:02",110037,28.5449,77.1281
17.0762,72.52280878,39.64614907,0.6243443962,1.832061069,6.661698689,37.33225989,115,"Aug 01, 2019 0:51:28",110037,28.5255,77.1385
11.2234,91,27,0.9,4.694656489,4.8,13.7,83,"Aug 01, 2019 0:51:28",110037,28.5256,77.0796
15.0624,80.67732929,40.29096636,0.6516203637,4.694656489,8.926244579,37.70863877,114,"Aug 01, 2019 0:51:28",110037,28.5562,77.1
15.0624,80.67732929,40.29096636,0.6516203637,4.694656489,8.926244579,37.70863877,113,"Aug 01, 2019 0:51:28",110037,28.5562,77.1
11.1702,70,50,0.8,4.465648855,9.6,12.2,136,"Aug 01, 2019 0:51:28",110037,28.4764,76.8058
11.2234,91,27,0.9,4.694656489,4.8,13.7,83,"Aug 01, 2019 0:51:28",110037,28.5342,77.0874
16.5063,76.18060772,43.27695587,0.6256849254,5.229007634,9.622160469,43.24022202,117,"Aug 01, 2019 0:51:28",110037,28.5449,77.1281
20.3339,94.37809229,23.46587095,0.7377140332,1.374045802,7.704822287,38.05268983,78,"Jul 31, 2019 21:04:43",110037,28.5255,77.1385
23.3511,130,33,1,6.450381679,3.05,30,92,"Jul 31, 2019 21:04:43",110037,28.5256,77.0796
18.1818,123.6727494,26.84718138,0.7694595887,6.450381679,8.783250274,41.28221065,84,"Jul 31, 2019 21:04:43",110037,28.5562,77.1
18.1818,123.6727494,26.84718138,0.7694595887,6.450381679,8.783250274,41.28221065,84,"Jul 31, 2019 21:04:43",110037,28.5562,77.1
23.0851,75,33,1.1,3.396946565,4.2,23.7,94,"Jul 31, 2019 21:04:43",110037,28.4764,76.8058
23.3511,130,33,1,6.450381679,3.05,30,91,"Jul 31, 2019 21:04:43",110037,28.5342,77.0874
17.5908,120.201737,25.62685427,0.7703895686,5.877862595,9.926193573,44.98949918,81,"Jul 31, 2019 21:04:43",110037,28.5449,77.1281
24.7737,68.65531845,17.53412905,0.8993145857,1.79389313,4.727112929,55.24623727,60,"Jul 31, 2019 16:03:59",110037,28.5255,77.1385
30.266,173,48,1.9,8.358778626,3.85,40.8,136,"Jul 31, 2019 16:03:59",110037,28.5256,77.0796
20.1741,100.6528102,24.66647972,0.8036367461,8.358778626,4.57247676,45.6247031,81,"Jul 31, 2019 16:03:59",110037,28.5562,77.1
20.1741,100.6528102,24.66647972,0.8036367461,8.358778626,4.57247676,45.6247031,82,"Jul 31, 2019 16:03:59",110037,28.5562,77.1
16.1702,70,36,0.9,3.320610687,18,17.4,103,"Jul 31, 2019 16:03:59",110037,28.4764,76.8058
30.266,173,48,1.9,8.358778626,3.85,40.8,134,"Jul 31, 2019 16:03:59",110037,28.5342,77.0874
18.2408,80.70519764,17.82250727,0.5745245191,7.519083969,4.657451975,47.5846886,66,"Jul 31, 2019 16:03:59",110037,28.5449,77.1281
20.2478,61.60735993,35.25017546,0.5524776092,1.335877863,14.77736669,38.82337827,97,"Jul 31, 2019 13:33:52",110037,28.5255,77.1385
14.4149,161,44,1.3,5.916030534,23.1,19.4,123,"Jul 31, 2019 13:33:52",110037,28.5256,77.0796
15.9722,93.46891187,41.87943772,0.6011494468,5.916030534,13.84620289,39.52442686,115,"Jul 31, 2019 13:33:52",110037,28.5562,77.1
15.9722,93.46891187,41.87943772,0.6011494468,5.916030534,13.84620289,39.52442686,114,"Jul 31, 2019 13:33:52",110037,28.5562,77.1
12.9255,53,27,0.9,3.20610687,61.2,14,84,"Jul 31, 2019 13:33:52",110037,28.4764,76.8058
14.4149,161,44,1.3,5.916030534,23.1,19.4,125,"Jul 31, 2019 13:33:52",110037,28.5342,77.0874
17.4412,72.84359924,39.94258187,0.4625420334,4.389312977,10.20880899,44.44892078,113,"Jul 31, 2019 13:33:52",110037,28.5449,77.1281
14.7847,64.78399134,29.53197183,0.4670173393,0.8015267176,16.0309828,36.11550684,87,"Jul 31, 2019 12:22:21",110037,28.5255,77.1385
13.2447,171,46,1,4.65648855,48.55,16.1,125,"Jul 31, 2019 12:22:21",110037,28.5256,77.0796
16.2525,100.9330849,37.76102296,0.5276966697,4.65648855,21.07364511,44.41917395,105,"Jul 31, 2019 12:22:21",110037,28.5562,77.1
16.2525,100.9330849,37.76102296,0.5276966697,4.65648855,21.07364511,44.41917395,104,"Jul 31, 2019 12:22:21",110037,28.5562,77.1
9.57447,48,22,0.8,3.396946565,59.1,10.3,73,"Jul 31, 2019 12:22:21",110037,28.4764,76.8058
13.2447,171,46,1,4.65648855,48.55,16.1,126,"Jul 31, 2019 12:22:21",110037,28.5342,77.0874
