NO2,PM10,PM25,CO,SO2,OZONE,NOX,AQI,updatedAt,postalCode,lat,lng
2.71277,66,14,0.49,0.4580152672,21.17,3.4,60,"Jul 27, 2019 7:22:31",560008,12.9755,77.6234
16.1328,53,27.37974223,0.7978266199,2.051760728,14.405,27.38866175,83,"Jul 27, 2019 3:01:12",560008,12.9673,77.6433
3.51064,27,11,0.39,0.4961832061,12.15,4,47,"Jul 27, 2019 3:01:12",560008,12.9755,77.6234
13.4911,53,33.87224761,0.7110695862,2.144709911,NULL,22.06543844,93,"Jul 27, 2019 2:27:45",560008,12.9673,77.6433
3.98936,38,15,0.42,0.4961832061,13.13,4.7,56,"Jul 27, 2019 2:27:45",560008,12.9755,77.6234
15.9373,67,18.75516141,0.8300052521,1.619379401,14.505,24.10242953,67,"Jul 26, 2019 21:07:21",560008,12.9673,77.6433
3.40426,29,10,0.26,0.3816793893,14.6,4,43,"Jul 26, 2019 21:07:21",560008,12.9755,77.6234
14.9493,52,19.13296433,0.7537,2.538997318,13.72,14.21481691,69,"Jul 26, 2019 20:56:34",560008,12.9673,77.6433
2.02128,15,6,0.27,0.4198473282,15.58,2.6,21,"Jul 26, 2019 20:56:34",560008,12.9755,77.6234
15.6993,62,18.95997469,0.9504091419,2.574801254,13.72,24.09490122,67,"Jul 26, 2019 19:22:23",560008,12.9673,77.6433
1.59574,27,11,0.31,0.3435114504,17.345,2.2,48,"Jul 26, 2019 19:22:23",560008,12.9755,77.6234
23.8438,67,36.74054922,1.275711419,1.627899374,14.21,42.75084915,102,"Jul 26, 2019 16:22:05",560008,12.9673,77.6433
7.92553,31,10,0.61,0.4580152672,14.7,8.5,46,"Jul 26, 2019 16:22:05",560008,12.9755,77.6234
20.842,67,29.53543965,1.085006397,1.393589054,15.485,34.37515657,87,"Jul 26, 2019 16:22:11",560008,12.9673,77.6433
7.60638,32,11,0.47,0.572519084,13.525,8.1,47,"Jul 26, 2019 16:22:11",560008,12.9755,77.6234
18.0289,83,16.88894725,0.7195722727,2.294090361,14.015,23.78746448,64,"Jul 26, 2019 13:36:17",560008,12.9673,77.6433
5.90426,35,7,0.42,0.534351145,18.425,6.6,35,"Jul 26, 2019 13:36:17",560008,12.9755,77.6234
16.0047,81,13.98576488,5.9879547,1.974924189,14.31,20.42163818,65,"Jul 26, 2019 11:47:36",560008,12.9673,77.6433
4.20213,29,5,0.4,0.4961832061,21.07,4.8,26,"Jul 26, 2019 11:47:36",560008,12.9755,77.6234
16.0196,80,11.92703325,0.9934441704,2.146860594,14.11,19.13436763,60,"Jul 26, 2019 9:22:18",560008,12.9673,77.6433
3.19149,28,6,0.37,0.4580152672,22.05,4,28,"Jul 26, 2019 9:22:18",560008,12.9755,77.6234
16.5358,105,39.7509865,0.6993,2.142707267,13.525,34.47687905,116,"Jul 26, 2019 4:48:35",560008,12.9673,77.6433
9.41489,45,14,0.94,0.3816793893,13.82,9.7,54,"Jul 26, 2019 4:48:35",560008,12.9755,77.6234
16.7744,91,49.10173328,0.8567810052,2.576664596,14.015,31.48892435,135,"Jul 26, 2019 2:22:05",560008,12.9673,77.6433
9.41489,45,14,0.94,0.3816793893,13.82,9.7,53,"Jul 26, 2019 2:22:05",560008,12.9755,77.6234
13.9436,78,28.02847024,0.6224483859,2.283707045,14.31,17.43937484,87,"Jul 25, 2019 22:54:21",560008,12.9673,77.6433
9.41489,45,14,0.94,0.3816793893,13.82,9.7,54,"Jul 25, 2019 22:54:21",560008,12.9755,77.6234
17.6892,78,33.82104429,0.6105,2.534843992,13.13,27.8027945,95,"Jul 25, 2019 20:59:06",560008,12.9673,77.6433
9.41489,45,14,0.94,0.3816793893,13.82,9.7,52,"Jul 25, 2019 20:59:06",560008,12.9755,77.6234
24.1282,81,15.20884004,1.087284823,2.199138534,15.09,42.6512599,67,"Jul 25, 2019 8:59:00",560008,12.9673,77.6433
3.40426,29,11,0.57,0.572519084,27.34,3.9,48,"Jul 25, 2019 8:59:00",560008,12.9755,77.6234
18.9729,86,20.12722718,1.20475671,1.731880574,14.015,29.5453746,70,"Jul 25, 2019 11:52:04",560008,12.9673,77.6433
3.40426,35,12,0.61,0.4580152672,20.09,3.9,51,"Jul 25, 2019 11:52:04",560008,12.9755,77.6234
17.3597,84,37.59126232,0.9389476517,2.151087939,14.505,30.83167549,104,"Jul 25, 2019 9:52:13",560008,12.9673,77.6433
4.78723,30,19,0.56,0.4198473282,14.015,5.2,68,"Jul 25, 2019 9:52:13",560008,12.9755,77.6234
